451005.0,1168.3
360149.0,796.8
279186.0,482.9
434467.0,228.6
421616.0,1510.9
297021.0,212.7
365574.0,653.6
421612.0,1213
484391.0,771.8
360211.0,280.4
365138.0,1018.8
300711.0,1368.5
429013.0,815.3
470738.0,394
294400.0,511.2
287756.0,439.6
460360.0,743.5
446910.0,1193.5
366104.0,616.6
292431.0,862.6
362505.0,410.2
452019.0,1416.8
286838.0,720.6
399952.0,3603.6
297049.0,227.2
473189.0,2022.8
403515.0,475.2
440831.0,1286.1
320401.0,1176.8
281874.0,874.9
290909.0,824.1
284935.0,1024.9
468731.0,1656.7
288287.0,624.7
288215.0,1224.3
279616.0,94.8
350964.0,909.2
489806.0,635.9
284936.0,892
395523.0,1602
281868.0,938.7
312369.0,807.2
421604.0,373.5
298171.0,884.5
410032.0,1189.6
314092.0,1499.7
352392.0,1720.2
366374.0,742
282030.0,813.1
403604.0,1060.2
394829.0,762.1
468160.0,1309.8
392587.0,980.2
289589.0,598.6
421866.0,667.9
421672.0,818.7
364672.0,1509.5
465057.0,384
468919.0,720.1
434882.0,1170.4
395069.0,424.8
478665.0,1128.8
279596.0,173
485609.0,1664
445720.0,777.3
366087.0,725.7
438730.0,1147.5
468042.0,411.6
447403.0,484.3
460665.0,994.9
442574.0,1130.5
454266.0,1305.4
421685.0,1265.7
441551.0,611.2
291749.0,756.6
441953.0,504.1
286765.0,308.6
286886.0,610.2
293100.0,430.5
370585.0,1048.5
465525.0,1027.5
342623.0,1219.9
470590.0,752.2
454526.0,1623.9
401101.0,1162.4
454630.0,1702.2
282053.0,1159.2
387519.0,2423.4
355021.0,1331.3
400458.0,443.5
454776.0,928
358472.0,1204.9
366271.0,1184
467764.0,175.6
483667.0,1067.7
281216.0,1381.9
408121.0,1321
356472.0,1447.8
488833.0,353.4
440530.0,785.1
285966.0,827.4
368264.0,534.3
281032.0,734.3
279164.0,726.7
455298.0,1005.6
367971.0,354.6
478723.0,945.8
292212.0,1207.8
348686.0,1017.7
446297.0,3035.5
302492.0,652.9
282205.0,1081.9
281694.0,811.9
280721.0,892.7
413541.0,752.9
365747.0,1238.4
279916.0,475.8
360736.0,1018.4
452793.0,1027.7
274699.0,730.9
451472.0,523.3
327842.0,991.5
446769.0,675.2
281639.0,872.9
287939.0,586.6
451946.0,586.9
305050.0,542.8
367151.0,677.5
452901.0,665.6
467255.0,357.1
449100.0,491.8
365400.0,295.6
315946.0,1028
373473.0,2180.3
308543.0,666.6
291172.0,930.7
417418.0,4466.6
366151.0,1119
280964.0,933.7
451606.0,709.6
282291.0,980.7
288337.0,604.3
439128.0,295.2
334525.0,144.3
458742.0,496.5
282599.0,857.1
372304.0,219.9
459956.0,558.8
309955.0,710.2
407981.0,2132.7
291705.0,684
314262.0,527.8
476374.0,467.1
336063.0,1824.1
484039.0,515.1
320084.0,557.8
277820.0,469.2
279019.0,338.6
364084.0,900.3
370640.0,1137.8
447051.0,502.8
422457.0,858.2
370300.0,809.2
282585.0,1427
454918.0,1076.5
312829.0,922.8
426668.0,590.9
406310.0,1141
281714.0,1059.1
298080.0,543.6
287633.0,1171.7
276333.0,985.6
286748.0,94.7
416274.0,3041.8
279102.0,446.2
460396.0,1638.8
320386.0,1183.1
289341.0,744.6
314757.0,1101.8
285744.0,800.1
461457.0,1544.4
466120.0,1024.1
399325.0,3984.4
276124.0,1097.7
421871.0,939.3
454155.0,1323.1
275717.0,932.8
416061.0,3098.4
357623.0,904.7
421740.0,1241.8
477236.0,1600.4
285961.0,897.2
469598.0,371.5
489383.0,587.5
302014.0,842.9
359298.0,1130.2
366217.0,1306.3
313383.0,1351.7
281813.0,834.3
281901.0,1387.8
479278.0,701.9
456175.0,270.8
309241.0,715.1
315377.0,682.4
477131.0,357.1
386288.0,1844.5
480586.0,600.8
278505.0,1148.1
477339.0,1479.2
281994.0,758
405118.0,536.6
315272.0,1063.1
344235.0,1427.1
463795.0,1523.3
364701.0,789.5
479240.0,794.9
457024.0,1901.4
287861.0,673.7
281238.0,1672.4
288096.0,450.2
288045.0,447
284115.0,601.9
450712.0,1345.5
339725.0,2865.7
483007.0,1439
275883.0,1231.7
318308.0,426.2
288091.0,493.3
286784.0,145.9
436245.0,957.5
445433.0,801.5
375026.0,835.6
470480.0,1017.4
395649.0,1341.5
280590.0,520.6
397664.0,1041.1
425091.0,1348.5
438710.0,533.6
290262.0,1163.5
278058.0,897.5
413674.0,3168.7
285384.0,803
449275.0,507
316317.0,972.3
346042.0,252.3
280983.0,919.6
406561.0,1276.2
287777.0,778.1
457113.0,1099.7
439102.0,1399.4
470375.0,905.5
294617.0,1305.1
361725.0,1186.2
281685.0,695.2
275830.0,1168.8
291954.0,781.6
286752.0,117.3
406915.0,1427
382692.0,1312.6
421651.0,566.1
287902.0,284.4
315304.0,1099.4
446884.0,1027.6
344927.0,649.7
298574.0,1021.2
375707.0,1349.7
458784.0,683.5
316285.0,894.1
281023.0,917.4
281960.0,1558.4
286466.0,593.2
282042.0,2007.2
455112.0,1105.2
275004.0,597.1
281094.0,1062.4
471341.0,660.9
280298.0,903.9
286284.0,435
474349.0,893.2
312154.0,1257.7
455753.0,1715.8
439944.0,676.1
458741.0,1659.7
299198.0,1040.3
278581.0,130.4
386870.0,587.6
421793.0,637.6
290313.0,1397.4
369806.0,226.4
454377.0,787.2
421689.0,1556.7
283427.0,973.9
453406.0,676
434515.0,361.3
402091.0,361.9
345496.0,728.2
476832.0,946.7
411950.0,1213
337237.0,1172.9
422590.0,1124.4
288389.0,785.2
350926.0,986.3
289703.0,648.6
280289.0,798.5
361943.0,1182
469998.0,531.5
311056.0,737
287487.0,767.2
364893.0,1087.1
416067.0,3049
364713.0,740.2
344034.0,1051.5
317889.0,749.2
388780.0,1188.3
281767.0,1024.6
375183.0,689.7
399174.0,3198.5
277996.0,816
448661.0,1109.6
434656.0,60.8
280425.0,524.2
281790.0,876.5
286657.0,679.6
280609.0,848.4
346608.0,1662.3
370486.0,1697.5
281323.0,817.8
284921.0,949.6
421680.0,906.4
452317.0,461.6
424519.0,285.3
446985.0,901.9
363823.0,761.6
276970.0,216.2
476561.0,924.7
281524.0,2035.4
448432.0,1652.5
392115.0,1518.1
290759.0,807.1
365725.0,1076.3
407233.0,1659.8
361590.0,742.9
390672.0,513.9
338161.0,1066.6
488886.0,1441.1
464960.0,1086.4
281055.0,1187.2
286323.0,402
489770.0,909.8
432931.0,601.9
297556.0,487.1
296786.0,979.8
276016.0,466.6
356238.0,633.9
378626.0,1516.7
459587.0,1099.6
370937.0,1383.3
288964.0,1035.7
484769.0,246.6
388618.0,355.8
486222.0,473.3
473200.0,520.1
275638.0,971.8
283318.0,241.7
424771.0,577
415429.0,2557.3
329455.0,534.8
287417.0,443.7
456329.0,1139.5
448141.0,1229.3
447300.0,677.6
464907.0,713.6
288411.0,679.5
363762.0,1086.7
288409.0,623.6
321148.0,972.8
301652.0,995.2
282890.0,1352.2
395872.0,1199.4
289898.0,531
308525.0,528
331145.0,1910.9
461083.0,4295.1
409527.0,1078
392977.0,275.1
397732.0,691.2
408934.0,790
338316.0,1071.8
280674.0,397.9
429245.0,364.2
297849.0,1053.7
279905.0,852.8
476852.0,1883.6
293335.0,735.1
290831.0,402.8
281827.0,790.7
305083.0,564.2
281754.0,1303.5
365425.0,456.9
462343.0,1178
337436.0,1302.8
358555.0,386.8
429113.0,683.4
471379.0,446.2
281234.0,1754.5
365448.0,388.8
295939.0,345.2
475602.0,849.9
328099.0,1147.9
451685.0,630.8
460178.0,468.4
281243.0,1735.8
463891.0,730.8
292845.0,1047.7
484521.0,1580.7
309743.0,1340.3
281381.0,574.1
298787.0,693.3
277420.0,424
281147.0,1403.7
366771.0,148.7
472198.0,864.5
490623.0,1323.3
286321.0,428.7
382162.0,500.2
281663.0,906.8
451417.0,1089
281911.0,1130.5
395892.0,1353.6
476721.0,915.2
382326.0,861.5
297304.0,1009.4
486406.0,990.7
356268.0,509.5
316020.0,1071.3
362143.0,1205.7
289122.0,641.9
422419.0,1096.2
370403.0,544.9
422531.0,1152.9
392117.0,1502.1
357928.0,1529.5
468443.0,878
371144.0,684.8
289806.0,760.8
438000.0,340
